,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
"('Normal', 9842)",185.127.17.56-192.168.20.133-443-55218-6,185.127.17.56,443,192.168.20.133,55218,6,5/2/2020 14:05,1311,4,4,6500.0,0.0,2600,0,1625.0,1244.65524,0,0,0.0,0.0,4958047.2919999985,6102.212052000001,187.2857143,235.2429342,656.0,9.0,1172.0,390.6666667,250.2125763,665.0,175.0,1311.0,437.0,262.257507,680.0,159.0,0,0,0,0,80,80,3051.1060260000004,3051.1060260000004,0,2600,722.2222222,1146.492235,1314444.444,0,0,0,0,1,0,0,0,1,812.5,1625.0,0.0,0,0,0,0,0,0,4,6500,4,0,-1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 274)",192.168.20.133-216.52.2.19-45632-443-6,192.168.20.133,45632,216.52.2.19,443,6,5/2/2020 13:59,16255912,16,21,7960.0,8663.0,1127,0,497.5,524.6358736999998,1213,0,412.5238095,580.8068198,1022.581815,2.276094999,451553.1111,1770558.355,10000000.0,19.0,12300000.0,819779.1333,2556804.204,10000000.0,828.0,16300000.0,812795.6,2559673.705,11000000.0,2078.0,0,0,0,0,320,444,0.984257297,1.291837702,0,1213,437.4473684,548.6464768999998,301012.9566,0,1,0,0,0,0,0,0,1,449.2702703,497.5,412.5238095,0,0,0,0,0,0,16,7960,21,8663,-1,64240,9,0,1283642.0,0.0,1283642.0,1283642.0,10000000.0,0.0,10000000.0,10000000.0,Normal
"('Normal', 61924)",192.168.20.133-74.125.193.17-40034-443-6,192.168.20.133,40034,74.125.193.17,443,6,5/2/2020 14:56,82285775,19,23,1416.0,19435.0,874,0,74.52631579,205.6751399,2642,0,845.0,982.3380274,253.39738250000002,0.51041629,2006970.122,9724814.112,58300000.0,-37.0,82300000.0,4571272.278,14500000.0,58300000.0,2.0,82300000.0,3740262.5,13200000.0,58300000.0,1.0,0,1,0,0,380,460,0.23090260699999998,0.279513683,0,2642,531.8139535,851.1343763,724429.7265,0,0,0,1,1,0,0,0,1,544.4761905,74.52631579,845.0,0,0,0,0,0,0,19,1416,23,19435,-1,64240,6,0,111654.0,89036.05746,174612.0,48696.0,40900000.0,24600000.0,58300000.0,23500000.0,Normal
"('Normal', 55924)",192.168.20.133-192.168.20.2-42692-53-17,192.168.20.133,42692,192.168.20.2,53,17,5/2/2020 12:56,3693,1,3,32.0,502.0,32,32,32.0,0.0,345,32,167.33333330000005,160.736845,144597.8879,1083.1302460000004,1231.0,1979.019707,3516.0,64.0,0.0,0.0,0.0,0.0,0.0,3693.0,1846.5,2451.539210000001,3580.0,113.0,0,0,0,0,8,24,270.78256160000007,812.3476847999997,32,345,113.2,135.6934044,18412.7,0,0,0,0,0,0,0,0,3,141.5,32.0,167.33333330000005,0,0,0,0,0,0,1,32,3,502,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 22456)",192.168.20.133-192.168.20.2-60004-53-17,192.168.20.133,60004,192.168.20.2,53,17,7/2/2020 17:03,3102,1,3,42.0,704.0,42,42,42.0,0.0,337,42,234.66666669999998,166.9620715,240490.0064,1289.490651,1034.0,1685.2928530000006,2980.0,56.0,0.0,0.0,0.0,0.0,0.0,3102.0,1551.0,2100.10714,3036.0,66.0,0,0,0,0,8,24,322.3726628,967.1179884,42,337,157.6,158.3486659,25074.3,0,0,0,0,0,0,0,0,3,197.0,42.0,234.66666669999998,0,0,0,0,0,0,1,42,3,704,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 55984)",192.168.20.133-192.168.20.2-49910-53-17,192.168.20.133,49910,192.168.20.2,53,17,5/2/2020 13:05,3699,1,3,30.0,435.0,30,30,30.0,0.0,294,30,145.0,135.2442235,125709.6513,1081.3733439999999,1233.0,1863.240188,3381.0,53.0,0.0,0.0,0.0,0.0,0.0,3699.0,1849.5,2240.82139,3434.0,265.0,0,0,0,0,8,24,270.34333599999997,811.0300081,30,294,99.0,114.5120081,13113.0,0,0,0,0,0,0,0,0,3,123.75,30.0,145.0,0,0,0,0,0,0,1,30,3,435,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 67939)",185.127.17.56-192.168.20.133-443-36080-6,192.168.20.133,36080,185.127.17.56,443,6,5/2/2020 19:19,732228,78,117,1067.0,385045.0,517,0,13.67948718,78.56496916,64239,0,3290.9829059999997,5917.2816219999995,527311.1654,266.3104935,3774.3711340000004,42023.77482,584970.0,-85.0,718409.0,9329.987013,66865.47054,586964.0,2.0,732199.0,6312.060345,54638.82617000001,588611.0,1.0,0,0,0,0,1560,2364,106.52419740000002,159.7862961,0,64239,1969.959184,4840.370422,23400000.0,0,1,0,0,0,0,0,0,1,1980.061538,13.67948718,3290.9829059999997,0,0,0,0,0,0,78,1067,117,385045,-1,64240,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 29745)",192.168.20.133-192.168.20.2-45690-53-6,192.168.20.2,53,192.168.20.133,45690,6,4/2/2020 18:28,1258,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1589.8251189999999,1258.0,0.0,1258.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,794.9125596,794.9125596,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 46842)",192.168.20.133-74.214.194.134-39032-443-6,74.214.194.134,443,192.168.20.133,39032,6,5/2/2020 13:31,22982,4,2,31.0,0.0,31,0,7.75,15.5,0,0,0.0,0.0,1348.881734,261.0738839,4596.4,10173.09627,22794.0,-25.0,22981.0,7660.333333,13106.45918,22794.0,2.0,23007.0,23007.0,0.0,23007.0,23007.0,0,0,0,0,80,40,174.04925590000005,87.02462797,0,31,4.428571429,11.71689866,137.28571430000002,0,0,0,0,1,0,0,0,0,5.166666667,7.75,0.0,0,0,0,0,0,0,4,31,2,0,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 30223)",192.168.20.133-23.56.184.216-59706-443-6,23.56.184.216,443,192.168.20.133,59706,6,4/2/2020 18:30,16726,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,119.5743154,16726.0,0.0,16726.0,16726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,59.78715772,59.78715772,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 31111)",185.127.17.56-192.168.20.133-443-35412-6,185.127.17.56,443,192.168.20.133,35412,6,4/2/2020 18:25,6617,2,4,0.0,64239.0,0,0,0.0,0.0,64239,0,16059.75,32119.5,9708175.911,906.7553272,1323.4,2530.671610000001,5840.0,28.0,527.0,527.0,0.0,527.0,527.0,6617.0,2205.666667,3205.67346,5904.0,222.0,0,1,0,0,40,80,302.2517757,604.5035515,0,64239,18354.0,31345.422389999996,983000000.0,0,0,0,1,1,0,0,0,2,21413.0,0.0,16059.75,0,0,0,0,0,0,2,0,4,64239,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 4364)",192.168.20.129-192.168.20.2-40214-53-17,192.168.20.2,53,192.168.20.129,40214,17,5/2/2020 13:59,160,1,1,95.0,178.0,95,95,95.0,0.0,178,178,178.0,0.0,1706250.0,12500.0,160.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,6250.0,6250.0,95,178,150.33333330000005,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,225.5,95.0,178.0,0,0,0,0,0,0,1,95,1,178,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 40418)",192.168.20.133-192.168.20.2-37317-53-17,192.168.20.133,37317,192.168.20.2,53,17,5/2/2020 12:03,3120,1,3,31.0,755.0,31,31,31.0,0.0,396,31,251.66666669999998,194.1039241,251923.0769,1282.0512820000001,1040.0,1547.435298,2826.0,100.0,0.0,0.0,0.0,0.0,0.0,3120.0,1560.0,1931.8157260000007,2926.0,194.0,0,0,0,0,8,24,320.5128205000001,961.5384615,31,396,163.4,182.8832961,33446.3,0,0,0,0,0,0,0,0,3,204.25,31.0,251.66666669999998,0,0,0,0,0,0,1,31,3,755,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 24478)",192.168.20.1-239.255.255.250-64307-1900-17,192.168.20.1,64307,239.255.255.250,1900,17,7/2/2020 15:44,3004175,3,1,522.0,174.0,174,174,174.0,0.0,174,174,174.0,0.0,231.67758199999997,1.331480357,1001391.667,745.5295657,1002141.0,1000650.0,2002034.0,1001017.0,519.0163774,1001384.0,1000650.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.998610267,0.332870089,174,174,174.0,0.0,0.0,0,0,0,0,0,0,0,0,0,217.5,174.0,174.0,0,0,0,0,0,0,3,522,1,174,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 58669)",192.168.20.133-72.251.249.13-54242-443-6,192.168.20.133,54242,72.251.249.13,443,6,5/2/2020 14:46,16533558,14,18,6536.0,3203.0,1661,0,466.85714289999993,689.1120102000001,759,0,177.9444444,320.627046,589.0444150000002,1.935457571,533340.5806,1901964.621,10000000.0,2.0,12600000.0,967606.0,2735444.963,10000000.0,160.0,16500000.0,972562.2353,2760267.775,11100000.0,2.0,0,0,0,0,280,384,0.846762687,1.088694883,0,1661,295.1212121000001,520.4612592,270879.9223,0,1,0,0,0,0,0,0,1,304.34375,466.85714289999993,177.9444444,0,0,0,0,0,0,14,6536,18,3203,-1,64240,6,0,1558674.0,0.0,1558674.0,1558674.0,10000000.0,0.0,10000000.0,10000000.0,Normal
"('Normal', 18054)",192.168.20.133-31.13.73.22-48858-443-6,192.168.20.133,48858,31.13.73.22,443,6,7/2/2020 17:50,5009119,2,5,46.0,169.0,46,0,23.0,32.52691193,77,0,33.8,33.34966267,42.92171937,1.397451328,834853.1667,2041233.851,5001504.0,11.0,5001504.0,5001504.0,0.0,5001504.0,5001504.0,5009119.0,1252279.75,2500614.85,5003202.0,1649.0,0,1,0,0,40,100,0.39927180799999995,0.99817952,0,77,32.625,28.97751591,839.6964286,0,0,0,1,1,0,0,0,2,37.28571429,23.0,33.8,0,0,0,0,0,0,2,46,5,169,-1,64240,1,0,3586.0,0.0,3586.0,3586.0,5001504.0,0.0,5001504.0,5001504.0,Normal
"('Normal', 42254)",192.168.20.133-192.168.20.2-49357-53-17,192.168.20.133,49357,192.168.20.2,53,17,5/2/2020 12:14,3046,1,3,34.0,647.0,34,34,34.0,0.0,438,34,215.66666669999998,205.047149,223571.8976,1313.1976359999999,1015.333333,1440.713828,2673.0,65.0,0.0,0.0,0.0,0.0,0.0,3046.0,1523.0,1718.2694780000006,2738.0,308.0,0,0,0,0,8,24,328.2994091,984.8982272,34,438,143.0,175.8493674,30923.0,0,0,0,0,0,0,0,0,3,178.75,34.0,215.66666669999998,0,0,0,0,0,0,1,34,3,647,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 53139)",192.168.20.133-192.168.20.2-33301-53-17,192.168.20.133,33301,192.168.20.2,53,17,5/2/2020 13:38,3048,0,2,0.0,380.0,0,0,0.0,0.0,350,30,190.0,226.27417000000003,124671.916,656.1679790000002,3048.0,0.0,3048.0,3048.0,0.0,0.0,0.0,0.0,0.0,3048.0,3048.0,0.0,3048.0,3048.0,0,0,0,0,0,16,0.0,656.1679790000002,30,350,136.66666669999998,184.7520861,34133.33333,0,0,0,0,0,0,0,0,0,205.0,0.0,190.0,0,0,0,0,0,0,0,0,2,380,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 21533)",192.168.20.133-192.168.20.2-48753-53-17,192.168.20.133,48753,192.168.20.2,53,17,7/2/2020 15:35,3556,1,3,50.0,762.0,50,50,50.0,0.0,362,50,254.0,176.7710384,228346.4567,1124.859393,1185.333333,1318.0414759999999,2622.0,32.0,0.0,0.0,0.0,0.0,0.0,3556.0,1778.0,1238.851081,2654.0,902.0,0,0,0,0,8,24,281.21484810000004,843.6445444,50,362,172.4,167.6567923,28108.8,0,0,0,0,0,0,0,0,3,215.5,50.0,254.0,0,0,0,0,0,0,1,50,3,762,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 35928)",178.250.2.146-192.168.20.133-443-48120-6,178.250.2.146,443,192.168.20.133,48120,6,5/2/2020 12:21,21105,3,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,189.5285477,7035.0,10072.48668,18601.0,191.0,18792.0,9396.0,13017.83584,18601.0,191.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,142.1464108,47.38213693,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 61461)",185.127.17.56-192.168.20.133-443-32794-6,192.168.20.133,32794,185.127.17.56,443,6,5/2/2020 14:52,189550,18,20,1067.0,39137.0,517,0,59.27777778,158.4159846,3900,0,1956.85,1540.907637,212102.3477,200.47480880000003,5122.972973,15956.608330000001,95526.0,9.0,172945.0,10173.23529,23057.45742,97124.0,149.0,183382.0,9651.684211,22022.65169,97422.0,151.0,0,0,0,0,360,424,94.96175152,105.51305719999999,0,3900,1030.871795,1457.679071,2124828.273,0,1,0,0,0,0,0,0,1,1058.0,59.27777778,1956.85,0,0,0,0,0,0,18,1067,20,39137,-1,64240,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 34590)",192.168.20.133-74.214.194.133-46270-443-6,192.168.20.133,46270,74.214.194.133,443,6,5/2/2020 12:10,6296871,21,20,3107.0,5521.0,704,0,147.952381,215.90958199999997,2600,0,276.05,679.8009364,1370.204344,6.511170389,157421.775,792075.9133,5000495.0,-18.0,6268347.0,313417.35,1112093.275,5000515.0,7.0,6296447.0,331391.9474,1140809.61,5000530.0,3.0,0,0,0,0,420,424,3.334989712,3.176180678,0,2600,205.4285714,491.9874648,242051.6655,0,1,0,0,0,0,0,0,0,210.4390244,147.952381,276.05,0,0,0,0,0,0,21,3107,20,5521,-1,64240,12,0,1295952.0,0.0,1295952.0,1295952.0,5000495.0,0.0,5000495.0,5000495.0,Normal
"('Normal', 26556)",192.168.20.133-192.168.20.2-54077-53-17,192.168.20.133,54077,192.168.20.2,53,17,4/2/2020 12:26,3474,1,3,34.0,690.0,34,34,34.0,0.0,334,34,230.0,169.84698999999995,208405.2965,1151.410478,1158.0,1845.6762989999997,3289.0,67.0,0.0,0.0,0.0,0.0,0.0,3474.0,1737.0,2289.611757,3356.0,118.0,0,0,0,0,8,24,287.8526195,863.5578583999999,34,334,151.6,161.0863123,25948.8,0,0,0,0,0,0,0,0,3,189.5,34.0,230.0,0,0,0,0,0,0,1,34,3,690,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 54147)",192.168.20.1-224.0.0.252-55079-5355-17,192.168.20.1,55079,224.0.0.252,5355,17,5/2/2020 13:21,410296,1,1,22.0,22.0,22,22,22.0,0.0,22,22,22.0,0.0,107.2396514,4.8745296080000005,410296.0,0.0,410296.0,410296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2.4372648040000002,2.4372648040000002,22,22,22.0,0.0,0.0,0,0,0,0,0,0,0,0,1,33.0,22.0,22.0,0,0,0,0,0,0,1,22,1,22,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 42838)",192.168.20.133-192.168.20.2-50298-53-17,192.168.20.133,50298,192.168.20.2,53,17,5/2/2020 12:18,3560,0,2,0.0,366.0,0,0,0.0,0.0,333,33,183.0,212.1320344,102808.9888,561.7977528,3560.0,0.0,3560.0,3560.0,0.0,0.0,0.0,0.0,0.0,3560.0,3560.0,0.0,3560.0,3560.0,0,0,0,0,0,16,0.0,561.7977528,33,333,133.0,173.20508080000005,30000.0,0,0,0,0,0,0,0,0,0,199.5,0.0,183.0,0,0,0,0,0,0,0,0,2,366,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 13977)",192.168.20.133-192.168.20.2-60965-53-17,192.168.20.133,60965,192.168.20.2,53,17,7/2/2020 13:50,3239,1,3,48.0,816.0,48,48,48.0,0.0,508,48,272.0,230.23466290000002,266748.9966,1234.949058,1079.666667,1810.522116,3170.0,5.0,0.0,0.0,0.0,0.0,0.0,3239.0,1619.5,2283.247796,3234.0,5.0,0,0,0,0,8,24,308.7372646,926.2117937999999,48,508,182.4,203.8548503,41556.8,0,0,0,0,0,0,0,0,3,228.0,48.0,272.0,0,0,0,0,0,0,1,48,3,816,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 46217)",192.168.20.133-37.252.173.62-38066-443-6,192.168.20.133,38066,37.252.173.62,443,6,5/2/2020 13:23,10409071,10,12,3157.0,12557.0,1309,0,315.7,540.0726391,3900,0,1046.416667,1589.292093,1509.644809,2.11354116,495670.0476,2177743.337,9998467.0,3.0,379231.0,42136.777780000004,56670.45067000001,151598.0,225.0,10400000.0,946279.1818,3002688.611,9998478.0,3.0,0,0,0,0,200,264,0.9607005270000001,1.152840633,0,3900,683.2173912999998,1239.682692,1536813.178,0,1,0,0,0,0,0,0,1,714.2727272999997,315.7,1046.416667,0,0,0,0,0,0,10,3157,12,12557,-1,64240,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 51629)",192.168.20.133-192.168.20.2-35100-53-17,192.168.20.133,35100,192.168.20.2,53,17,5/2/2020 13:40,9490,1,3,30.0,435.0,30,30,30.0,0.0,294,30,145.0,135.2442235,48998.946260000004,421.49631189999997,3163.333333,2649.040266,4849.0,110.0,0.0,0.0,0.0,0.0,0.0,9490.0,4745.0,302.6417023,4959.0,4531.0,0,0,0,0,8,24,105.374078,316.12223389999997,30,294,99.0,114.5120081,13113.0,0,0,0,0,0,0,0,0,3,123.75,30.0,145.0,0,0,0,0,0,0,1,30,3,435,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 38271)",185.33.223.218-192.168.20.133-443-41250-6,192.168.20.133,41250,185.33.223.218,443,6,5/2/2020 12:20,1981,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1009.591116,1981.0,0.0,1981.0,1981.0,0.0,0.0,0.0,0.0,0.0,1981.0,1981.0,0.0,1981.0,1981.0,0,0,0,0,0,40,0.0,1009.591116,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 42910)",192.168.20.133-192.168.20.2-35701-53-17,192.168.20.133,35701,192.168.20.2,53,17,5/2/2020 12:12,3195,1,3,33.0,719.0,33,33,33.0,0.0,377,33,239.66666669999998,182.1793988,235367.7621,1251.9561820000001,1065.0,1778.324773,3118.0,2.0,0.0,0.0,0.0,0.0,0.0,3195.0,1597.5,2256.377739,3193.0,2.0,0,0,0,0,8,24,312.9890454,938.9671362,33,377,157.0,171.48760890000003,29408.0,0,0,0,0,0,0,0,0,3,196.25,33.0,239.66666669999998,0,0,0,0,0,0,1,33,3,719,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 6000)",192.168.20.133-192.168.20.2-58713-53-17,192.168.20.133,58713,192.168.20.2,53,17,5/2/2020 14:05,3223,1,3,30.0,422.0,30,30,30.0,0.0,248,30,140.66666669999998,109.0382196,140242.0105,1241.079739,1074.333333,1267.203351,2490.0,46.0,0.0,0.0,0.0,0.0,0.0,3223.0,1611.5,1307.440438,2536.0,687.0,0,0,0,0,8,24,310.2699348000001,930.8098045,30,248,96.4,98.07548114,9618.8,0,0,0,0,0,0,0,0,3,120.5,30.0,140.66666669999998,0,0,0,0,0,0,1,30,3,422,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 4623)",185.127.17.56-192.168.20.133-443-58276-6,192.168.20.133,58276,185.127.17.56,443,6,5/2/2020 14:28,3125063,12,12,1067.0,22237.0,517,0,88.91666667,189.4971616,6500,0,1853.083333,2498.395029,7457.129664,7.679845173999999,135872.3043,635443.4871,3050697.0,1.0,3111766.0,282887.8182,918444.3181,3051978.0,36.0,3123784.0,283980.3636,918201.3245,3052348.0,1.0,0,0,0,0,240,264,3.839922587,3.839922587,0,6500,932.16,1921.756872,3693149.473,0,1,0,0,0,0,0,0,1,971.0,88.91666667,1853.083333,0,0,0,0,0,0,12,1067,12,22237,-1,64240,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 3310)",192.168.20.133-74.125.193.155-45536-443-6,192.168.20.133,45536,74.125.193.155,443,6,5/2/2020 14:25,19398,8,8,793.0,263.0,517,0,99.125,181.2184455,156,0,32.875,55.92708902,54438.60192000001,824.8273017999999,1293.2,1536.869787,4923.0,19.0,14437.0,2062.428571,2578.707484,6173.0,64.0,18832.0,2690.285714,1550.389275,4923.0,149.0,0,0,0,0,160,184,412.4136509,412.4136509,0,517,62.11764706,130.7267581,17089.48529,0,1,0,0,0,0,0,0,1,66.0,99.125,32.875,0,0,0,0,0,0,8,793,8,263,-1,64240,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 13770)",192.168.20.133-192.168.20.2-35498-53-17,192.168.20.133,35498,192.168.20.2,53,17,7/2/2020 13:50,3320,1,3,33.0,771.0,33,33,33.0,0.0,395,33,257.0,195.72429590000002,242168.6747,1204.819277,1106.666667,1789.517346,3173.0,65.0,0.0,0.0,0.0,0.0,0.0,3320.0,1660.0,2231.6290010000002,3238.0,82.0,0,0,0,0,8,24,301.2048193,903.6144578,33,395,167.4,184.95080430000002,34206.8,0,0,0,0,0,0,0,0,3,209.25,33.0,257.0,0,0,0,0,0,0,1,33,3,771,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 45431)",192.168.20.133-31.13.73.35-39752-443-6,192.168.20.133,39752,31.13.73.35,443,6,5/2/2020 13:09,64535910,13,15,4376.0,638.0,1321,0,336.6153846,515.9443669,208,0,42.53333333,70.33985526,77.69317888,0.43386697399999996,2390218.889,11100000.0,58000000.0,1.0,64500000.0,5375183.667,16600000.0,58000000.0,47.0,64500000.0,4609706.643,15400000.0,58000000.0,1.0,0,1,0,0,260,300,0.20143823800000002,0.23242873600000002,0,1321,174.48275859999995,372.3980801000001,138680.33,0,0,0,1,1,0,0,0,1,180.71428569999998,336.6153846,42.53333333,0,0,0,0,0,0,13,4376,15,638,-1,64240,7,0,2708543.0,0.0,2708543.0,2708543.0,58000000.0,0.0,58000000.0,58000000.0,Normal
"('Normal', 16842)",192.168.20.133-74.125.193.95-44056-443-6,74.125.193.95,443,192.168.20.133,44056,6,7/2/2020 16:04,5621,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,533.7128625,2810.5,2871.560638,4841.0,780.0,780.0,780.0,0.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,355.808575,177.9042875,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 65420)",192.168.20.133-192.168.20.2-51393-53-17,192.168.20.133,51393,192.168.20.2,53,17,5/2/2020 15:08,3563,1,3,32.0,502.0,32,32,32.0,0.0,345,32,167.33333330000005,160.736845,149873.7019,1122.649453,1187.666667,1747.859357,3203.0,86.0,0.0,0.0,0.0,0.0,0.0,3563.0,1781.5,2131.9269449999997,3289.0,274.0,0,0,0,0,8,24,280.66236319999996,841.9870894999997,32,345,113.2,135.6934044,18412.7,0,0,0,0,0,0,0,0,3,141.5,32.0,167.33333330000005,0,0,0,0,0,0,1,32,3,502,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
"('Normal', 22850)",192.168.20.129-192.168.20.2-53860-53-17,192.168.20.2,53,192.168.20.129,53860,17,7/2/2020 17:27,581,1,1,95.0,178.0,95,95,95.0,0.0,178,178,178.0,0.0,469879.5181,3442.340792,581.0,0.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1721.170396,1721.170396,95,178,150.33333330000005,47.92007234,2296.333333,0,0,0,0,0,0,0,0,1,225.5,95.0,178.0,0,0,0,0,0,0,1,95,1,178,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
